F/H,sector,total_area(sqft),bedRoom,bathroom,balcony,agePossession,furnishing_type,additional_room_count,luxury_cat,price
0,50.0,1722,3,2,2,3.0,0,0.0,0.0,3.5
0,9.0,3500,4,4,2,0.0,0,1.0,1.0,5.75
0,86.0,2610,7,7,0,1.0,0,0.0,0.0,3.0
0,61.0,2340,7,7,3,3.0,2,1.0,0.0,4.75
1,17.0,1300,2,2,0,4.0,0,0.0,0.0,0.5
1,85.0,3156,4,5,3,0.0,0,2.0,0.0,3.05
1,2.0,2554,4,5,3,3.0,0,1.0,1.0,2.65
1,2.0,2149,3,4,3,0.0,2,2.0,0.0,2.2
1,33.0,4640,3,4,3,1.0,1,4.0,1.0,5.8
1,113.0,1995,3,4,3,0.0,0,1.0,0.0,1.55
1,15.0,4848,4,6,3,0.0,2,1.0,1.0,5.6
1,108.0,1103,2,2,2,4.0,0,1.0,0.0,0.85
1,96.0,2048,3,4,3,2.0,0,0.0,0.0,1.72
0,81.0,4235,4,4,3,0.0,2,3.0,1.0,9.0
1,104.0,1646,2,2,3,0.0,0,0.0,0.0,1.18
1,88.0,1700,3,3,3,0.0,1,0.0,0.0,1.2
0,82.0,1700,4,4,1,3.0,0,0.0,0.0,0.7
1,85.0,600,2,1,1,0.0,0,0.0,0.0,0.6
1,8.0,1548,2,2,3,3.0,2,0.0,0.0,0.7
1,60.0,997,2,2,2,0.0,2,0.0,0.0,1.05
1,96.0,2289,3,4,3,2.0,0,1.0,0.0,1.95
0,39.0,540,2,2,0,2.0,0,0.0,0.0,0.35
1,0.0,2588,3,3,3,3.0,0,1.0,1.0,0.86
1,85.0,1569,3,3,1,0.0,0,1.0,1.0,1.32
1,87.0,1565,3,4,2,4.0,0,0.0,0.0,0.99
1,14.0,2950,4,5,3,0.0,2,1.0,1.0,3.7
1,112.0,1774,2,2,3,3.0,0,0.0,1.0,0.96
1,6.0,1385,2,2,3,0.0,0,0.0,1.0,0.92
0,52.0,820,2,2,1,3.0,0,0.0,0.0,0.55
0,35.0,4518,5,5,3,1.0,2,4.0,1.0,13.5
1,78.0,3950,4,4,3,4.0,0,0.0,1.0,7.9
1,104.0,1772,2,2,3,0.0,0,0.0,0.0,1.14
0,81.0,3150,5,6,3,2.0,0,2.0,0.0,12.0
1,115.0,1076,2,2,2,0.0,0,1.0,0.0,0.6
1,30.0,1378,2,2,2,4.0,0,0.0,1.0,1.75
1,102.0,1900,3,3,3,0.0,2,1.0,1.0,1.75
0,57.0,8667,7,7,3,0.0,2,1.0,0.0,2.5
1,49.0,600,2,2,3,2.0,0,0.0,1.0,0.55
1,114.0,597,2,2,0,0.0,0,0.0,0.0,0.85
0,4.0,700,4,2,1,2.0,0,0.0,0.0,0.71
0,108.0,1297,2,2,2,1.0,0,0.0,0.0,0.7
0,110.0,1000,1,4,1,3.0,0,0.0,0.0,0.35
0,113.0,959,2,2,3,0.0,0,0.0,0.0,0.75
1,90.0,2000,3,4,3,0.0,2,1.0,1.0,3.21
0,64.0,3240,5,5,3,3.0,0,1.0,0.0,11.58
1,95.0,1654,3,2,2,3.0,0,1.0,1.0,0.8
0,42.0,7000,4,4,3,1.0,0,4.0,1.0,8.0
0,82.0,1000,6,2,3,3.0,0,0.0,0.0,0.65
0,52.0,783,3,2,1,3.0,0,2.0,0.0,0.67
1,102.0,1508,3,3,3,3.0,0,0.0,0.0,0.95
1,37.0,1777,3,3,2,1.0,0,1.0,1.0,2.35
1,101.0,1818,3,3,3,3.0,0,1.0,0.0,1.85
1,43.0,950,2,2,2,0.0,1,0.0,1.0,0.46
0,52.0,360,4,4,3,2.0,0,0.0,0.0,0.51
1,82.0,2358,3,4,3,2.0,2,1.0,1.0,3.32
1,80.0,1650,3,3,3,0.0,2,2.0,0.0,2.8
1,87.0,1350,2,2,2,0.0,0,1.0,1.0,1.15
1,2.0,1359,2,2,2,0.0,0,0.0,1.0,1.35
0,59.0,1836,8,8,2,0.0,2,2.0,0.0,4.35
1,70.0,2150,4,4,3,0.0,2,2.0,0.0,2.05
1,81.0,2100,4,5,3,0.0,2,1.0,0.0,3.0
1,7.0,645,3,2,2,0.0,0,1.0,0.0,0.52
0,70.0,1449,4,4,2,3.0,2,3.0,0.0,2.99
1,104.0,2408,3,4,3,3.0,2,1.0,1.0,1.77
0,37.0,2430,4,4,3,0.0,2,3.0,1.0,8.4
1,77.0,1531,2,2,2,2.0,1,1.0,1.0,2.45
1,49.0,2191,3,3,3,0.0,0,1.0,0.0,1.72
0,61.0,3222,4,5,2,3.0,2,4.0,1.0,7.35
1,104.0,2408,3,5,3,2.0,0,0.0,1.0,2.15
1,87.0,1950,3,3,3,0.0,0,2.0,0.0,1.78
1,117.0,1744,2,2,2,2.0,2,1.0,1.0,1.15
0,71.0,4950,5,3,2,1.0,0,0.0,0.0,1.35
1,49.0,900,2,2,3,0.0,0,1.0,1.0,0.8
0,76.0,1546,3,3,3,4.0,0,0.0,1.0,2.01
1,104.0,2120,3,4,2,2.0,0,1.0,0.0,1.45
1,67.0,2450,3,4,3,3.0,2,2.0,0.0,6.0
1,43.0,946,3,3,0,0.0,0,0.0,1.0,1.65
1,112.0,1310,2,2,2,0.0,1,0.0,1.0,0.9
1,96.0,2262,3,4,3,0.0,0,1.0,1.0,1.93
0,12.0,900,3,2,2,1.0,0,1.0,0.0,0.95
1,80.0,3243,3,4,3,0.0,0,1.0,0.0,5.5
0,86.0,900,6,4,3,1.0,2,2.0,0.0,0.9
0,52.0,1130,3,3,0,3.0,0,0.0,0.0,0.85
0,52.0,1000,1,1,0,3.0,0,0.0,0.0,0.6
1,104.0,1736,2,2,3,0.0,0,1.0,0.0,1.12
1,113.0,2090,4,4,2,0.0,0,1.0,1.0,1.12
1,118.0,545,2,2,1,0.0,0,0.0,1.0,0.35
1,74.0,900,3,2,2,3.0,0,0.0,1.0,0.48
1,3.0,800,2,2,2,0.0,0,0.0,0.0,0.5
1,61.0,3980,4,5,3,0.0,0,2.0,0.0,11.25
0,55.0,2475,9,8,3,1.0,2,1.0,1.0,7.25
1,94.0,1342,2,2,2,0.0,2,0.0,1.0,0.75
1,49.0,1838,3,3,3,0.0,0,1.0,0.0,1.49
1,39.0,700,2,1,2,0.0,0,0.0,0.0,0.26
1,9.0,2545,3,3,2,0.0,0,1.0,1.0,1.63
1,43.0,450,1,1,1,2.0,0,0.0,0.0,0.21
1,27.0,1145,2,2,2,1.0,2,0.0,0.0,0.75
1,65.0,410,1,1,2,1.0,0,0.0,0.0,0.3
0,9.0,6000,5,6,3,0.0,2,2.0,1.0,12.0
0,42.0,4950,5,6,3,2.0,0,2.0,0.0,10.0
0,19.0,630,6,3,3,3.0,0,0.0,0.0,0.46
1,63.0,480,2,2,1,0.0,0,0.0,0.0,0.28
1,105.0,1360,2,2,2,2.0,0,0.0,1.0,0.78
1,2.0,915,2,2,2,4.0,0,0.0,0.0,1.05
1,88.0,1420,2,2,3,3.0,0,0.0,0.0,1.2
1,27.0,1720,3,3,3,4.0,0,0.0,0.0,1.5
1,104.0,3800,4,6,3,0.0,0,1.0,1.0,1.91
1,113.0,1184,3,1,3,3.0,2,0.0,1.0,0.56
1,15.0,2600,3,3,2,0.0,2,1.0,0.0,3.0
0,35.0,2430,3,3,3,3.0,0,0.0,0.0,6.75
1,68.0,2125,3,3,3,1.0,2,1.0,1.0,1.69
1,43.0,1218,3,3,3,0.0,0,1.0,1.0,0.78
1,3.0,1450,2,2,0,0.0,0,0.0,1.0,0.8
1,113.0,1956,4,3,3,3.0,0,0.0,1.0,0.95
1,76.0,1766,3,3,2,2.0,0,0.0,0.0,2.6
1,84.0,1180,2,2,2,2.0,0,0.0,0.0,0.84
1,110.0,465,1,1,1,0.0,0,0.0,0.0,0.22
1,111.0,2215,4,4,3,0.0,0,0.0,1.0,1.65
1,3.0,1369,2,2,3,2.0,0,0.0,1.0,0.88
1,85.0,1609,3,3,2,0.0,0,1.0,1.0,1.43
1,105.0,1913,3,3,1,0.0,1,1.0,1.0,2.2
1,44.0,412,1,1,1,2.0,0,0.0,1.0,0.24
1,4.0,301,1,2,2,2.0,0,0.0,1.0,0.2
1,99.0,2096,3,4,3,0.0,1,1.0,1.0,2.29
1,104.0,1640,2,2,3,0.0,0,0.0,0.0,1.05
0,9.0,5400,4,4,3,0.0,0,2.0,1.0,5.7
0,119.0,3150,9,9,3,0.0,2,3.0,0.0,4.5
1,45.0,1479,2,2,2,2.0,0,0.0,0.0,2.2
1,95.0,2813,3,3,2,4.0,0,1.0,1.0,4.75
0,39.0,3250,6,6,2,3.0,0,0.0,0.0,5.0
1,3.0,750,2,2,0,0.0,0,0.0,0.0,0.5
1,89.0,600,2,2,1,0.0,0,1.0,1.0,0.6
1,42.0,1800,4,4,3,2.0,0,2.0,0.0,2.3
1,102.0,1755,3,3,2,0.0,2,4.0,1.0,1.05
1,103.0,481,2,2,1,0.0,0,1.0,1.0,0.35
1,90.0,2987,3,3,3,3.0,0,1.0,0.0,4.1
1,105.0,1360,2,2,0,0.0,0,0.0,0.0,0.8
1,7.0,498,2,2,2,0.0,0,0.0,0.0,0.28
1,11.0,773,2,2,0,0.0,0,0.0,0.0,0.33
1,83.0,591,2,2,1,0.0,2,1.0,0.0,0.53
1,62.0,2061,3,3,3,0.0,0,1.0,0.0,2.45
1,101.0,2606,4,4,3,2.0,1,1.0,1.0,2.85
1,43.0,745,2,1,3,2.0,0,0.0,1.0,0.54
1,114.0,2193,4,4,3,0.0,0,0.0,0.0,1.25
1,87.0,1104,2,2,2,4.0,0,1.0,0.0,0.53
1,42.0,1492,2,2,2,4.0,0,0.0,1.0,1.2
1,76.0,1174,3,4,3,4.0,0,1.0,1.0,3.9
1,52.0,750,2,2,1,0.0,2,0.0,0.0,0.42
1,104.0,2812,4,4,3,0.0,0,1.0,0.0,2.3
1,76.0,1549,3,3,2,2.0,0,0.0,1.0,2.2
1,70.0,2000,3,3,3,0.0,2,1.0,1.0,1.5
0,52.0,549,2,2,2,3.0,0,1.0,0.0,0.61
1,102.0,1825,3,2,2,3.0,0,0.0,1.0,1.04
1,9.0,2545,3,3,3,0.0,0,1.0,1.0,1.7
1,43.0,585,2,2,1,2.0,0,0.0,0.0,0.32
1,48.0,925,2,2,1,0.0,0,0.0,1.0,0.38
1,104.0,1148,2,2,3,0.0,0,1.0,1.0,1.15
1,4.0,1766,3,4,3,0.0,2,1.0,1.0,2.65
1,113.0,1956,4,3,3,3.0,0,0.0,1.0,0.95
1,39.0,1444,2,2,2,4.0,0,0.0,0.0,1.3
0,34.0,46795,9,9,2,0.0,2,2.0,1.0,7.3
1,16.0,2600,4,4,3,4.0,0,2.0,1.0,3.45
1,113.0,1298,3,3,2,0.0,0,1.0,1.0,0.68
1,77.0,639,1,1,0,0.0,0,0.0,0.0,0.9
1,8.0,1381,2,2,2,0.0,0,0.0,1.0,1.9
1,111.0,1350,2,2,3,0.0,0,1.0,1.0,0.65
1,6.0,2355,4,5,3,0.0,0,1.0,0.0,1.32
1,85.0,1582,3,3,2,0.0,0,1.0,1.0,1.43
1,103.0,583,2,2,2,2.0,2,0.0,0.0,0.41
0,19.0,1728,6,6,0,1.0,0,0.0,0.0,0.62
1,34.0,2100,4,4,3,1.0,2,1.0,0.0,3.7
1,61.0,1756,3,4,3,3.0,2,1.0,1.0,1.8
1,2.0,1349,2,2,2,2.0,2,0.0,0.0,1.4
0,42.0,1230,2,2,3,0.0,2,1.0,1.0,1.15
1,96.0,1572,2,2,3,2.0,0,0.0,0.0,1.29
1,2.0,2149,3,4,3,0.0,0,2.0,1.0,2.1
1,80.0,1650,3,3,3,0.0,0,0.0,0.0,2.6
0,62.0,1467,6,6,3,3.0,0,1.0,0.0,3.75
1,9.0,2630,4,4,2,0.0,0,2.0,1.0,2.0
1,80.0,1650,3,3,3,0.0,2,2.0,0.0,2.25
1,113.0,640,3,3,1,0.0,0,0.0,0.0,0.42
1,54.0,2700,1,1,0,2.0,0,0.0,0.0,1.5
1,12.0,850,2,2,1,0.0,2,0.0,0.0,0.35
1,76.0,1549,3,3,2,2.0,0,1.0,1.0,2.24
1,117.0,2835,4,4,3,2.0,0,0.0,1.0,1.9
1,76.0,1380,2,2,2,0.0,0,1.0,1.0,1.6
1,96.0,1945,3,3,3,0.0,0,0.0,0.0,1.35
0,22.0,4050,8,8,3,0.0,2,1.0,0.0,9.5
0,8.0,3000,4,4,3,0.0,0,0.0,0.0,1.7
1,112.0,2320,4,3,3,0.0,1,2.0,0.0,1.8
1,102.0,1980,3,3,2,0.0,2,4.0,1.0,1.15
1,111.0,1930,3,3,3,0.0,0,2.0,1.0,1.15
0,57.0,20250,8,7,3,3.0,2,4.0,1.0,5.5
0,57.0,4860,4,4,3,3.0,1,1.0,0.0,1.65
1,43.0,824,2,2,2,2.0,0,0.0,1.0,0.68
1,16.0,1276,2,2,2,0.0,0,0.0,1.0,1.45
1,113.0,2280,4,3,3,0.0,0,1.0,1.0,1.19
1,8.0,2779,4,5,3,0.0,0,1.0,1.0,2.29
1,83.0,523,2,2,2,0.0,0,0.0,1.0,0.62
1,89.0,1762,3,3,2,3.0,2,1.0,1.0,1.4
0,57.0,2430,4,4,2,4.0,1,2.0,1.0,5.75
1,26.0,2650,3,3,3,3.0,0,1.0,0.0,1.2
1,7.0,489,2,2,2,0.0,0,0.0,0.0,0.27
1,43.0,1443,2,2,3,4.0,0,1.0,1.0,1.01
1,84.0,1245,2,2,3,2.0,0,0.0,1.0,1.1
1,95.0,2176,3,3,3,3.0,0,2.0,0.0,1.15
1,103.0,3434,4,4,3,0.0,0,1.0,0.0,2.24
1,39.0,867,2,2,1,3.0,0,0.0,0.0,0.35
0,74.0,480,4,4,2,1.0,0,0.0,0.0,0.75
1,62.0,2251,3,4,3,3.0,2,2.0,1.0,2.65
0,61.0,3240,3,3,2,3.0,1,3.0,1.0,8.2
1,58.0,2875,4,4,2,1.0,1,1.0,0.0,2.25
0,9.0,2430,4,4,3,0.0,0,4.0,1.0,6.0
0,55.0,1200,1,1,0,3.0,0,0.0,0.0,1.65
1,87.0,1104,2,2,2,4.0,0,1.0,0.0,0.53
1,64.0,2093,3,3,3,0.0,2,1.0,1.0,2.5
1,111.0,1744,3,3,3,0.0,2,0.0,1.0,1.17
1,111.0,1352,2,3,2,0.0,2,1.0,0.0,0.7
1,42.0,1557,3,2,3,2.0,0,0.0,0.0,1.55
1,105.0,58228,2,2,1,4.0,0,0.0,0.0,0.46
1,80.0,3363,3,3,3,3.0,2,2.0,1.0,6.1
1,6.0,1385,2,2,3,2.0,2,0.0,0.0,1.0
1,3.0,2570,4,6,3,0.0,2,1.0,1.0,2.36
1,26.0,1526,3,2,3,3.0,0,0.0,0.0,0.65
1,80.0,2054,3,3,3,2.0,2,3.0,1.0,3.5
1,98.0,2262,3,4,2,3.0,0,2.0,1.0,1.4
1,115.0,560,2,2,2,0.0,0,0.0,0.0,0.29
0,71.0,1728,4,4,2,1.0,0,4.0,1.0,3.6
1,111.0,1744,3,3,2,0.0,0,1.0,0.0,1.25
1,99.0,2872,4,4,3,2.0,1,1.0,1.0,3.46
1,7.0,480,2,2,2,0.0,0,0.0,0.0,0.28
1,96.0,1383,2,2,3,0.0,0,0.0,1.0,1.18
1,89.0,1198,2,2,2,0.0,0,1.0,0.0,0.79
0,35.0,1833,4,3,3,3.0,0,0.0,0.0,5.6
1,101.0,2576,4,5,3,0.0,1,1.0,1.0,2.95
1,6.0,1359,3,2,2,0.0,0,0.0,0.0,1.82
1,62.0,4115,5,5,3,3.0,0,3.0,0.0,4.52
1,110.0,930,2,2,0,0.0,0,0.0,0.0,0.6
1,103.0,583,2,2,1,0.0,0,0.0,1.0,0.37
1,49.0,1225,3,3,3,4.0,0,0.0,0.0,1.0
1,77.0,1508,2,2,3,4.0,0,0.0,1.0,2.15
1,57.0,1430,3,3,2,1.0,2,0.0,1.0,2.09
1,43.0,481,2,2,2,0.0,1,0.0,1.0,0.3
1,68.0,2200,3,4,3,3.0,2,1.0,1.0,1.75
1,96.0,2360,3,4,3,0.0,0,1.0,1.0,2.0
1,115.0,685,3,2,2,0.0,0,0.0,0.0,0.4
1,61.0,6700,5,6,3,0.0,1,3.0,0.0,15.0
1,87.0,1950,3,5,3,0.0,0,1.0,1.0,1.55
1,96.0,1570,3,2,3,0.0,0,0.0,0.0,1.7
1,77.0,4279,4,6,3,0.0,0,2.0,1.0,8.35
1,99.0,2103,3,4,3,0.0,1,1.0,1.0,2.4
1,30.0,1380,2,2,2,0.0,1,2.0,1.0,1.65
1,76.0,1150,2,2,1,4.0,0,1.0,0.0,1.55
1,4.0,301,1,1,1,0.0,0,0.0,1.0,0.2
1,111.0,1300,2,2,2,1.0,0,1.0,1.0,0.65
1,104.0,2120,3,4,2,0.0,0,1.0,0.0,1.2
1,48.0,680,2,2,3,4.0,0,0.0,1.0,0.4
1,82.0,2411,3,3,3,0.0,2,1.0,1.0,2.95
1,49.0,650,2,2,3,2.0,0,0.0,0.0,0.6
1,57.0,3200,4,4,3,3.0,2,1.0,1.0,3.25
1,117.0,1365,2,2,3,2.0,0,0.0,1.0,0.82
1,111.0,2278,4,4,3,0.0,2,0.0,0.0,2.05
1,96.0,2244,3,4,3,0.0,0,1.0,1.0,2.03
0,90.0,6300,5,6,3,0.0,2,4.0,1.0,8.5
1,4.0,1715,3,4,3,0.0,0,2.0,1.0,2.6
1,104.0,1640,2,2,3,0.0,0,0.0,1.0,1.14
1,96.0,1505,3,3,3,0.0,0,0.0,1.0,1.28
1,62.0,3557,5,6,3,0.0,0,2.0,0.0,4.21
1,76.0,1527,3,2,3,4.0,0,0.0,1.0,2.1
0,35.0,8829,3,3,3,1.0,0,1.0,1.0,3.25
1,87.0,1950,3,3,3,0.0,0,4.0,0.0,1.55
1,43.0,4986,2,2,2,2.0,0,0.0,0.0,2.6
1,0.0,2800,4,3,3,2.0,0,1.0,0.0,1.65
0,86.0,3600,4,5,3,1.0,0,3.0,0.0,8.0
1,104.0,1640,2,2,3,0.0,2,0.0,1.0,1.2
0,33.0,4860,4,2,2,1.0,0,0.0,0.0,1.44
0,55.0,1400,3,3,3,2.0,2,1.0,0.0,2.65
1,39.0,1565,2,2,3,3.0,0,1.0,1.0,1.26
1,111.0,600,2,2,1,2.0,0,0.0,0.0,0.5
1,87.0,2321,3,3,3,4.0,2,0.0,1.0,1.3
1,57.0,3142,4,4,3,3.0,0,1.0,0.0,6.5
1,115.0,595,2,2,3,4.0,0,0.0,0.0,0.4
1,77.0,1473,2,2,2,2.0,0,1.0,1.0,2.1
0,52.0,684,3,3,2,0.0,0,1.0,0.0,0.67
1,75.0,921,2,3,2,0.0,2,1.0,0.0,2.15
1,99.0,417,1,1,1,0.0,1,0.0,1.0,0.31
1,103.0,583,2,2,1,0.0,0,0.0,0.0,0.35
1,116.0,569,2,2,2,2.0,2,0.0,0.0,0.45
1,7.0,2768,4,5,3,0.0,0,1.0,0.0,1.65
1,93.0,1628,3,3,2,4.0,0,0.0,1.0,1.92
0,71.0,1548,5,4,3,3.0,2,2.0,1.0,3.1
1,82.0,2047,3,3,3,3.0,1,1.0,0.0,2.8
1,115.0,1000,2,2,0,0.0,0,0.0,0.0,0.27
1,64.0,1794,3,3,3,3.0,2,1.0,1.0,1.88
0,86.0,550,3,1,1,0.0,0,1.0,0.0,0.66
1,87.0,1950,3,5,3,0.0,0,1.0,1.0,1.6
0,58.0,3240,6,6,3,3.0,2,4.0,1.0,10.0
1,61.0,4300,3,4,3,3.0,0,0.0,1.0,5.0
0,41.0,1460,6,4,3,1.0,0,1.0,0.0,4.6
1,51.0,2400,3,3,3,1.0,0,0.0,0.0,2.0
1,111.0,2364,4,4,3,0.0,0,2.0,1.0,1.55
1,115.0,990,2,2,3,2.0,0,0.0,0.0,0.56
1,84.0,1950,3,3,3,0.0,2,0.0,1.0,1.78
1,43.0,830,2,2,2,0.0,0,1.0,1.0,0.53
1,2.0,915,2,2,2,2.0,0,0.0,1.0,0.97
1,105.0,2786,4,6,2,2.0,0,2.0,1.0,1.3
0,9.0,2546,4,4,3,2.0,0,1.0,1.0,5.5
1,103.0,1530,2,2,3,2.0,0,2.0,0.0,0.85
0,110.0,972,8,3,2,1.0,0,0.0,0.0,0.6
1,93.0,1902,3,4,3,4.0,1,1.0,1.0,3.35
1,2.0,1852,3,3,3,2.0,0,1.0,1.0,1.9
1,94.0,1950,4,3,3,0.0,0,1.0,1.0,1.64
1,42.0,820,2,2,2,4.0,0,0.0,1.0,1.31
1,48.0,1738,3,3,3,2.0,0,0.0,0.0,1.26
1,12.0,3830,5,5,3,0.0,0,2.0,1.0,3.79
1,67.0,2900,3,4,3,1.0,2,1.0,0.0,5.0
1,111.0,2310,3,3,3,0.0,0,1.0,1.0,1.27
1,99.0,1360,2,2,3,2.0,0,1.0,1.0,0.9
1,74.0,850,2,2,2,3.0,0,0.0,0.0,0.38
1,7.0,2361,3,4,3,0.0,2,2.0,1.0,1.39
0,52.0,807,2,1,1,3.0,0,0.0,0.0,0.55
1,113.0,640,3,3,1,0.0,0,0.0,0.0,0.5
1,111.0,2215,4,4,3,0.0,2,0.0,1.0,1.76
1,99.0,2103,3,3,3,0.0,1,4.0,0.0,2.25
1,104.0,1704,2,2,3,0.0,0,1.0,1.0,1.05
1,85.0,482,2,2,1,0.0,2,0.0,1.0,0.62
1,42.0,1385,2,2,3,4.0,0,0.0,1.0,1.25
1,76.0,1549,3,3,1,4.0,0,0.0,1.0,2.5
1,105.0,1690,3,2,1,2.0,0,0.0,0.0,0.95
1,115.0,1364,2,2,2,0.0,0,0.0,0.0,0.57
1,7.0,2361,3,4,3,0.0,2,2.0,1.0,1.49
1,78.0,1642,3,3,3,0.0,2,1.0,0.0,3.0
1,6.0,700,1,1,1,2.0,0,0.0,1.0,0.46
1,104.0,2408,3,4,3,0.0,0,0.0,0.0,1.98
1,4.0,1269,2,2,3,0.0,0,1.0,1.0,0.75
1,49.0,1811,3,3,3,0.0,0,0.0,1.0,1.45
0,71.0,1548,5,4,3,3.0,2,1.0,1.0,3.15
1,115.0,549,2,2,1,0.0,2,1.0,1.0,0.31
1,104.0,2408,3,4,3,0.0,0,1.0,1.0,1.84
1,7.0,1366,2,2,3,3.0,0,0.0,1.0,0.94
0,39.0,1070,4,3,2,1.0,0,0.0,0.0,0.95
1,49.0,1118,2,2,2,0.0,0,0.0,1.0,1.1
1,102.0,1245,2,2,2,3.0,0,0.0,0.0,0.87
1,99.0,2132,3,3,3,0.0,1,1.0,1.0,2.25
1,85.0,2010,4,4,2,0.0,0,0.0,1.0,1.7
0,81.0,4500,5,6,3,0.0,1,4.0,1.0,18.0
1,102.0,1900,3,3,3,0.0,0,1.0,1.0,1.48
0,55.0,3240,8,5,3,1.0,2,3.0,0.0,9.0
1,108.0,1251,2,2,2,4.0,0,0.0,0.0,0.65
1,82.0,2047,3,3,3,0.0,2,1.0,1.0,2.78
1,114.0,597,2,2,0,0.0,0,0.0,0.0,0.85
1,61.0,1776,3,3,3,3.0,2,2.0,1.0,1.76
1,71.0,2214,3,2,3,3.0,0,0.0,1.0,1.5
0,39.0,1100,5,4,2,3.0,0,0.0,0.0,1.1
1,49.0,2191,4,3,3,0.0,0,4.0,0.0,1.77
1,118.0,548,2,2,1,0.0,0,1.0,1.0,0.26
1,3.0,1790,3,3,3,0.0,0,1.0,1.0,1.34
1,84.0,1220,2,2,3,2.0,0,0.0,1.0,1.1
1,99.0,1575,3,4,3,0.0,2,1.0,1.0,2.3
1,9.0,3055,4,5,3,0.0,0,0.0,1.0,1.88
1,93.0,2655,4,6,3,2.0,0,1.0,1.0,1.46
1,64.0,2491,3,4,3,3.0,2,1.0,1.0,3.1
1,82.0,2685,3,3,3,0.0,0,1.0,1.0,3.49
0,20.0,2250,3,3,3,3.0,0,0.0,0.0,5.0
0,5.0,1186,6,2,1,1.0,0,0.0,0.0,1.2
0,17.0,363,4,4,2,0.0,0,0.0,0.0,0.53
0,35.0,4518,5,6,3,1.0,2,3.0,1.0,17.0
1,87.0,2400,4,4,3,3.0,2,1.0,1.0,2.35
1,111.0,2727,4,4,3,0.0,2,2.0,1.0,1.99
1,80.0,1838,3,3,3,4.0,0,0.0,0.0,2.5
1,62.0,1400,3,3,3,1.0,0,1.0,0.0,1.79
1,61.0,1707,3,3,3,1.0,2,0.0,1.0,1.5
1,7.0,1534,2,2,3,0.0,2,1.0,1.0,0.9
0,9.0,3600,4,6,3,2.0,0,4.0,1.0,8.48
0,64.0,3000,5,6,0,3.0,0,0.0,0.0,6.5
1,89.0,1158,2,2,2,3.0,0,0.0,0.0,0.82
1,103.0,2900,4,4,3,0.0,0,1.0,0.0,2.2
0,71.0,22498,9,9,3,2.0,2,1.0,1.0,6.25
0,71.0,3438,5,6,3,1.0,0,4.0,0.0,8.31
1,15.0,6240,4,5,3,0.0,0,0.0,1.0,6.5
1,96.0,2150,3,3,3,2.0,0,1.0,1.0,1.85
1,43.0,744,2,2,1,0.0,0,0.0,1.0,0.32
1,9.0,1880,3,2,2,0.0,0,0.0,1.0,1.2
1,78.0,2034,3,3,3,2.0,2,0.0,0.0,3.35
1,104.0,1150,2,2,2,0.0,2,1.0,1.0,0.67
1,111.0,2214,4,4,3,0.0,0,0.0,1.0,1.78
1,102.0,1900,3,3,3,0.0,2,1.0,1.0,1.76
0,10.0,1836,8,4,3,3.0,2,1.0,0.0,3.6
1,85.0,1579,3,3,1,0.0,0,1.0,1.0,1.37
1,108.0,1423,3,3,2,2.0,0,1.0,0.0,1.3
1,111.0,1930,3,3,3,0.0,2,2.0,1.0,1.3
1,42.0,1350,3,3,3,2.0,0,1.0,0.0,1.7
0,57.0,3510,9,9,3,3.0,0,1.0,0.0,14.0
1,42.0,2134,4,4,3,2.0,2,1.0,0.0,2.96
1,88.0,1299,2,2,3,0.0,2,1.0,1.0,1.27
1,105.0,2356,4,4,3,0.0,0,2.0,1.0,1.4
1,39.0,1917,3,4,3,3.0,0,1.0,1.0,1.5
1,100.0,2535,4,5,3,0.0,0,1.0,1.0,1.38
1,4.0,2450,3,4,3,3.0,0,1.0,1.0,2.3
1,113.0,1600,4,3,2,2.0,0,0.0,0.0,1.1
1,87.0,1950,3,3,3,2.0,2,1.0,0.0,1.8
1,43.0,830,2,2,1,0.0,0,0.0,0.0,0.54
1,100.0,1439,2,2,3,0.0,2,1.0,1.0,0.94
1,82.0,2350,4,4,3,0.0,2,2.0,1.0,2.72
0,42.0,4770,5,5,3,2.0,2,4.0,1.0,8.5
1,113.0,591,2,2,1,2.0,2,1.0,0.0,0.45
0,59.0,1449,5,5,3,3.0,2,1.0,1.0,3.6
1,92.0,1400,2,2,1,2.0,0,0.0,0.0,1.5
1,80.0,1310,2,2,2,2.0,2,0.0,1.0,2.0
1,85.0,1578,3,3,1,0.0,0,1.0,1.0,1.36
1,99.0,1645,3,2,3,0.0,0,0.0,1.0,1.1
0,39.0,1458,3,3,0,1.0,0,0.0,0.0,1.5
1,111.0,1938,3,3,3,0.0,0,2.0,1.0,1.21
0,19.0,936,1,1,0,1.0,0,0.0,0.0,0.45
1,113.0,1000,2,2,3,0.0,0,0.0,0.0,0.5
1,80.0,1261,2,2,3,4.0,2,0.0,0.0,2.33
1,105.0,1621,2,2,1,2.0,2,1.0,0.0,0.87
1,78.0,3400,3,3,3,2.0,0,0.0,1.0,3.4
1,43.0,519,2,2,1,0.0,0,0.0,0.0,0.29
1,14.0,2950,4,5,3,3.0,0,1.0,1.0,3.65
1,118.0,524,2,2,2,2.0,0,0.0,0.0,0.32
1,2.0,2149,3,4,3,0.0,2,2.0,1.0,2.0
1,4.0,1440,3,2,3,0.0,2,3.0,0.0,1.3
1,39.0,1920,3,4,3,1.0,0,1.0,1.0,1.55
1,57.0,2575,4,4,3,1.0,0,3.0,1.0,5.25
